id,region1,region2,region3,locality,postcode,latitude,longitude,elevation,iso2,fips,nuts,hasc,stat,timezone,utc,dst
1005289447,Steiermark,Weiz,Thannhausen,Oberdorf bei Thannhausen,8160,47.241551,15.639216,531,AT-6,AU06,AT224,AT.ST.WZ,16383,Europe/Vienna,+01:00,+02:00
1005289448,Steiermark,Weiz,Thannhausen,Oberfladnitz-Thannhausen,8160,47.222428,15.64322,479,AT-6,AU06,AT224,AT.ST.WZ,16384,Europe/Vienna,+01:00,+02:00
1005289450,Steiermark,Weiz,Thannhausen,Peesen,8160,47.234556,15.680898,470,AT-6,AU06,AT224,AT.ST.WZ,16385,Europe/Vienna,+01:00,+02:00
1005289452,Steiermark,Weiz,Thannhausen,Ponigl,8160,47.251056,15.639547,582,AT-6,AU06,AT224,AT.ST.WZ,16386,Europe/Vienna,+01:00,+02:00
1005289454,Steiermark,Weiz,Thannhausen,Raas,8160,47.233205,15.64794,540,AT-6,AU06,AT224,AT.ST.WZ,16387,Europe/Vienna,+01:00,+02:00
1005289461,Steiermark,Weiz,Thannhausen,Trennstein,8160,47.235163,15.669104,603,AT-6,AU06,AT224,AT.ST.WZ,16388,Europe/Vienna,+01:00,+02:00
1005289426,Steiermark,Weiz,Weiz,Büchl,8160,47.222856,15.657001,495,AT-6,AU06,AT224,AT.ST.WZ,16277,Europe/Vienna,+01:00,+02:00
1005289429,Steiermark,Weiz,Weiz,Farcha,8160,47.193083,15.66119,426,AT-6,AU06,AT224,AT.ST.WZ,16278,Europe/Vienna,+01:00,+02:00
1005289498,Steiermark,Weiz,Weiz,Farcha,8181,47.185699,15.667136,415,AT-6,AU06,AT224,AT.ST.WZ,16278,Europe/Vienna,+01:00,+02:00
1005289440,Steiermark,Weiz,Weiz,Krottendorf,8160,47.211938,15.646536,461,AT-6,AU06,AT224,AT.ST.WZ,16279,Europe/Vienna,+01:00,+02:00
1005289445,Steiermark,Weiz,Weiz,Nöstl,8160,47.225123,15.667698,440,AT-6,AU06,AT224,AT.ST.WZ,16280,Europe/Vienna,+01:00,+02:00
1005289453,Steiermark,Weiz,Weiz,Preding,8160,47.199691,15.643668,433,AT-6,AU06,AT224,AT.ST.WZ,16281,Europe/Vienna,+01:00,+02:00
1005289509,Steiermark,Weiz,Weiz,Preding,8181,47.182833,15.650037,520,AT-6,AU06,AT224,AT.ST.WZ,16281,Europe/Vienna,+01:00,+02:00
1005289455,Steiermark,Weiz,Weiz,Regerstätten,8160,47.200848,15.656386,443,AT-6,AU06,AT224,AT.ST.WZ,16282,Europe/Vienna,+01:00,+02:00
1005275891,Steiermark,Weiz,Weiz,Weiz,8160,47.214089,15.629213,457,AT-6,AU06,AT224,AT.ST.WZ,16398,Europe/Vienna,+01:00,+02:00
1012286703,Tirol,Imst,Arzl im Pitztal,Arzl im Pitztal,6460,47.210536,10.788467,1186,AT-7,AU07,AT334,AT.TR.IM,70201,Europe/Vienna,+01:00,+02:00
1005288493,Tirol,Imst,Arzl im Pitztal,Arzl im Pitztal,6471,47.207223,10.761725,842,AT-7,AU07,AT334,AT.TR.IM,16408,Europe/Vienna,+01:00,+02:00
1005288494,Tirol,Imst,Arzl im Pitztal,Blons,6471,47.186849,10.75039,918,AT-7,AU07,AT334,AT.TR.IM,16409,Europe/Vienna,+01:00,+02:00
1005288495,Tirol,Imst,Arzl im Pitztal,Hochasten,6471,47.184383,10.733044,1274,AT-7,AU07,AT334,AT.TR.IM,16410,Europe/Vienna,+01:00,+02:00
1005288496,Tirol,Imst,Arzl im Pitztal,Leins,6471,47.180211,10.758619,1096,AT-7,AU07,AT334,AT.TR.IM,16411,Europe/Vienna,+01:00,+02:00
1005288497,Tirol,Imst,Arzl im Pitztal,Ried,6471,47.188467,10.759653,913,AT-7,AU07,AT334,AT.TR.IM,16412,Europe/Vienna,+01:00,+02:00
1005288498,Tirol,Imst,Arzl im Pitztal,Timls,6471,47.194815,10.745453,1194,AT-7,AU07,AT334,AT.TR.IM,16413,Europe/Vienna,+01:00,+02:00
1005288499,Tirol,Imst,Arzl im Pitztal,Wald,6471,47.205373,10.781006,902,AT-7,AU07,AT334,AT.TR.IM,16414,Europe/Vienna,+01:00,+02:00
1005288466,Tirol,Imst,Haiming,Brunau,6433,47.218485,10.863788,749,AT-7,AU07,AT334,AT.TR.IM,16415,Europe/Vienna,+01:00,+02:00
1005288459,Tirol,Imst,Haiming,Haiming,6425,47.252738,10.880821,672,AT-7,AU07,AT334,AT.TR.IM,16416,Europe/Vienna,+01:00,+02:00
1005288463,Tirol,Imst,Haiming,Haiming,6430,47.238327,10.865665,689,AT-7,AU07,AT334,AT.TR.IM,16416,Europe/Vienna,+01:00,+02:00
1005288460,Tirol,Imst,Haiming,Haimingerberg,6425,47.252054,10.920129,1013,AT-7,AU07,AT334,AT.TR.IM,16417,Europe/Vienna,+01:00,+02:00
1005288467,Tirol,Imst,Haiming,Ochsengarten,6433,47.228758,10.935275,1613,AT-7,AU07,AT334,AT.TR.IM,16418,Europe/Vienna,+01:00,+02:00
1005288464,Tirol,Imst,Haiming,Ötztal-Bahnhof,6430,47.237241,10.859136,693,AT-7,AU07,AT334,AT.TR.IM,16419,Europe/Vienna,+01:00,+02:00
1005288461,Tirol,Imst,Haiming,Schlierenzau,6425,47.240411,10.85328,685,AT-7,AU07,AT334,AT.TR.IM,16420,Europe/Vienna,+01:00,+02:00
1005288484,Tirol,Imst,Imst,Imst,6460,47.239277,10.731045,925,AT-7,AU07,AT334,AT.TR.IM,16421,Europe/Vienna,+01:00,+02:00
1005288508,Tirol,Imst,Imsterberg,Imsterberg,6492,47.202279,10.695332,999,AT-7,AU07,AT334,AT.TR.IM,16423,Europe/Vienna,+01:00,+02:00
1005288501,Tirol,Imst,Jerzens,Jerzens,6473,47.160035,10.737941,882,AT-7,AU07,AT334,AT.TR.IM,16424,Europe/Vienna,+01:00,+02:00
1005288504,Tirol,Imst,Jerzens,Jerzens,6474,47.145985,10.755357,1338,AT-7,AU07,AT334,AT.TR.IM,16424,Europe/Vienna,+01:00,+02:00
1005288485,Tirol,Imst,Karres,Karres,6462,47.219771,10.77818,849,AT-7,AU07,AT334,AT.TR.IM,16425,Europe/Vienna,+01:00,+02:00
1012286615,Tirol,Imst,Karrösten,Karrösten,6460,47.224138,10.750899,743,AT-7,AU07,AT334,AT.TR.IM,70207,Europe/Vienna,+01:00,+02:00
1005288486,Tirol,Imst,Karrösten,Karrösten,6463,47.227609,10.764478,957,AT-7,AU07,AT334,AT.TR.IM,16426,Europe/Vienna,+01:00,+02:00
1005276063,Tirol,Imst,Längenfeld,Längenfeld,6444,47.065034,10.968632,1210,AT-7,AU07,AT334,AT.TR.IM,17715,Europe/Vienna,+01:00,+02:00
1005288450,Tirol,Imst,Mieming,Barwies,6414,47.306234,10.964856,885,AT-7,AU07,AT334,AT.TR.IM,16432,Europe/Vienna,+01:00,+02:00
1005288451,Tirol,Imst,Mieming,Obermieming,6414,47.319274,10.97784,970,AT-7,AU07,AT334,AT.TR.IM,16433,Europe/Vienna,+01:00,+02:00
1005288452,Tirol,Imst,Mieming,See,6414,47.293455,10.973124,807,AT-7,AU07,AT334,AT.TR.IM,16434,Europe/Vienna,+01:00,+02:00
1005288453,Tirol,Imst,Mieming,Untermieming,6414,47.295823,10.98687,808,AT-7,AU07,AT334,AT.TR.IM,16435,Europe/Vienna,+01:00,+02:00
1005288509,Tirol,Imst,Mils bei Imst,Mils bei Imst,6493,47.20691,10.67851,731,AT-7,AU07,AT334,AT.TR.IM,16436,Europe/Vienna,+01:00,+02:00
1005288457,Tirol,Imst,Mötz,Mötz,6423,47.281512,10.954544,677,AT-7,AU07,AT334,AT.TR.IM,16437,Europe/Vienna,+01:00,+02:00
1005288492,Tirol,Imst,Nassereith,Nassereith,6465,47.318053,10.833189,848,AT-7,AU07,AT334,AT.TR.IM,16438,Europe/Vienna,+01:00,+02:00
1005288454,Tirol,Imst,Obsteig,Obsteig,6416,47.303856,10.912051,1058,AT-7,AU07,AT334,AT.TR.IM,16439,Europe/Vienna,+01:00,+02:00
1005288468,Tirol,Imst,Oetz,Oetz,6433,47.205482,10.896335,856,AT-7,AU07,AT334,AT.TR.IM,16440,Europe/Vienna,+01:00,+02:00
1005288455,Tirol,Imst,Rietz,Rietz,6421,47.286365,11.033847,687,AT-7,AU07,AT334,AT.TR.IM,16441,Europe/Vienna,+01:00,+02:00
1005288462,Tirol,Imst,Roppen,Roppen,6426,47.218629,10.820602,717,AT-7,AU07,AT334,AT.TR.IM,16442,Europe/Vienna,+01:00,+02:00
1005288465,Tirol,Imst,Sautens,Sautens,6432,47.210378,10.860204,794,AT-7,AU07,AT334,AT.TR.IM,16446,Europe/Vienna,+01:00,+02:00
1005288233,Tirol,Imst,Silz,Kühtai,6183,47.211225,11.014312,2007,AT-7,AU07,AT334,AT.TR.IM,16447,Europe/Vienna,+01:00,+02:00
1012287193,Tirol,Imst,Silz,Silz,6183,47.266523,10.933661,735,AT-7,AU07,AT334,AT.TR.IM,70219,Europe/Vienna,+01:00,+02:00
1005288458,Tirol,Imst,Silz,Silz,6424,47.266731,10.930101,654,AT-7,AU07,AT334,AT.TR.IM,16448,Europe/Vienna,+01:00,+02:00
1005288475,Tirol,Imst,Sölden,Gurgl,6450,46.929766,10.938546,3020,AT-7,AU07,AT334,AT.TR.IM,16449,Europe/Vienna,+01:00,+02:00
1005288480,Tirol,Imst,Sölden,Gurgl,6456,46.875176,11.037813,2049,AT-7,AU07,AT334,AT.TR.IM,16449,Europe/Vienna,+01:00,+02:00
1005288476,Tirol,Imst,Sölden,Heiligkreuz,6450,46.914473,10.980467,1647,AT-7,AU07,AT334,AT.TR.IM,16450,Europe/Vienna,+01:00,+02:00
1005288477,Tirol,Imst,Sölden,Sölden,6450,46.964104,10.999294,1570,AT-7,AU07,AT334,AT.TR.IM,16451,Europe/Vienna,+01:00,+02:00
1005288479,Tirol,Imst,Sölden,Sölden,6452,46.95639,10.999849,1714,AT-7,AU07,AT334,AT.TR.IM,16451,Europe/Vienna,+01:00,+02:00
1005288481,Tirol,Imst,Sölden,Sölden,6456,46.864828,11.032162,2217,AT-7,AU07,AT334,AT.TR.IM,16451,Europe/Vienna,+01:00,+02:00
1005288482,Tirol,Imst,Sölden,Sölden,6458,46.863703,10.90366,2345,AT-7,AU07,AT334,AT.TR.IM,16451,Europe/Vienna,+01:00,+02:00
1005288483,Tirol,Imst,Sölden,Vent,6458,46.858178,10.898016,2111,AT-7,AU07,AT334,AT.TR.IM,16452,Europe/Vienna,+01:00,+02:00
1005288478,Tirol,Imst,Sölden,Zwieselstein,6450,46.93362,11.029912,1659,AT-7,AU07,AT334,AT.TR.IM,16453,Europe/Vienna,+01:00,+02:00
1005288232,Tirol,Imst,Stams,Stams,6182,47.2206,11.068561,1885,AT-7,AU07,AT334,AT.TR.IM,16454,Europe/Vienna,+01:00,+02:00
1005288456,Tirol,Imst,Stams,Stams,6422,47.276616,10.985221,676,AT-7,AU07,AT334,AT.TR.IM,16454,Europe/Vienna,+01:00,+02:00
1005276113,Tirol,Imst,St. Leonhard im Pitztal,Plangeross,6481,46.966652,10.858953,2158,AT-7,AU07,AT334,AT.TR.IM,16443,Europe/Vienna,+01:00,+02:00
1005288505,Tirol,Imst,St. Leonhard im Pitztal,Sankt Leonhard im Pitztal,6481,47.061913,10.846898,1475,AT-7,AU07,AT334,AT.TR.IM,16444,Europe/Vienna,+01:00,+02:00
1005288506,Tirol,Imst,St. Leonhard im Pitztal,Zaunhof,6481,47.109328,10.809408,1275,AT-7,AU07,AT334,AT.TR.IM,16445,Europe/Vienna,+01:00,+02:00
1005288487,Tirol,Imst,Tarrenz,Dollinger,6464,47.279315,10.802495,813,AT-7,AU07,AT334,AT.TR.IM,16455,Europe/Vienna,+01:00,+02:00
1005288488,Tirol,Imst,Tarrenz,Obtarrenz,6464,47.279061,10.772466,1026,AT-7,AU07,AT334,AT.TR.IM,16456,Europe/Vienna,+01:00,+02:00
1005288489,Tirol,Imst,Tarrenz,Strad,6464,47.27433,10.802713,790,AT-7,AU07,AT334,AT.TR.IM,16457,Europe/Vienna,+01:00,+02:00
1005288490,Tirol,Imst,Tarrenz,Tarrenz,6464,47.270776,10.760667,970,AT-7,AU07,AT334,AT.TR.IM,16458,Europe/Vienna,+01:00,+02:00
1005288491,Tirol,Imst,Tarrenz,Walchenbach,6464,47.271209,10.77778,855,AT-7,AU07,AT334,AT.TR.IM,16459,Europe/Vienna,+01:00,+02:00
1005288469,Tirol,Imst,Umhausen,Farst,6441,47.16029,10.925491,1448,AT-7,AU07,AT334,AT.TR.IM,16460,Europe/Vienna,+01:00,+02:00
1005288470,Tirol,Imst,Umhausen,Köfels,6441,47.11995,10.916774,1395,AT-7,AU07,AT334,AT.TR.IM,16461,Europe/Vienna,+01:00,+02:00
1005288471,Tirol,Imst,Umhausen,Niederthai,6441,47.127559,10.966636,1599,AT-7,AU07,AT334,AT.TR.IM,16462,Europe/Vienna,+01:00,+02:00
1005288472,Tirol,Imst,Umhausen,Östen,6441,47.148297,10.915508,968,AT-7,AU07,AT334,AT.TR.IM,16463,Europe/Vienna,+01:00,+02:00
1005288473,Tirol,Imst,Umhausen,Tumpen,6441,47.167804,10.908773,954,AT-7,AU07,AT334,AT.TR.IM,16464,Europe/Vienna,+01:00,+02:00
1005288474,Tirol,Imst,Umhausen,Umhausen,6441,47.136821,10.92647,1038,AT-7,AU07,AT334,AT.TR.IM,16465,Europe/Vienna,+01:00,+02:00
1005288503,Tirol,Imst,Wenns,Wenns,6473,47.162921,10.725521,1111,AT-7,AU07,AT334,AT.TR.IM,16466,Europe/Vienna,+01:00,+02:00
1005288104,Tirol,Innsbruck,Innsbruck,Amras,6020,47.262377,11.429223,572,AT-7,AU07,AT332,AT.TR.IN,16399,Europe/Vienna,+01:00,+02:00
1005288105,Tirol,Innsbruck,Innsbruck,Arzl,6020,47.281524,11.432279,598,AT-7,AU07,AT332,AT.TR.IN,16400,Europe/Vienna,+01:00,+02:00
1005288106,Tirol,Innsbruck,Innsbruck,Hötting,6020,47.269162,11.369034,668,AT-7,AU07,AT332,AT.TR.IN,16401,Europe/Vienna,+01:00,+02:00
1005288136,Tirol,Innsbruck,Innsbruck,Igls,6080,47.230192,11.410778,881,AT-7,AU07,AT332,AT.TR.IN,16402,Europe/Vienna,+01:00,+02:00
1005288107,Tirol,Innsbruck,Innsbruck,Innsbruck,6020,47.26993,11.397506,572,AT-7,AU07,AT332,AT.TR.IN,16403,Europe/Vienna,+01:00,+02:00
1005288108,Tirol,Innsbruck,Innsbruck,Mühlau,6020,47.282803,11.415734,603,AT-7,AU07,AT332,AT.TR.IN,16404,Europe/Vienna,+01:00,+02:00
1005288111,Tirol,Innsbruck,Innsbruck,Pradl,6020,47.26524,11.414149,576,AT-7,AU07,AT332,AT.TR.IN,16405,Europe/Vienna,+01:00,+02:00
1005288114,Tirol,Innsbruck,Innsbruck,Vill,6020,47.226384,11.392279,721,AT-7,AU07,AT332,AT.TR.IN,16406,Europe/Vienna,+01:00,+02:00
1005288137,Tirol,Innsbruck,Innsbruck,Vill,6080,47.234459,11.400844,832,AT-7,AU07,AT332,AT.TR.IN,16406,Europe/Vienna,+01:00,+02:00
1005288115,Tirol,Innsbruck,Innsbruck,Wilten,6020,47.256233,11.388788,596,AT-7,AU07,AT332,AT.TR.IN,16407,Europe/Vienna,+01:00,+02:00
1005288116,Tirol,Innsbruck-Land,Absam,Absam,6060,47.2965,11.505141,,AT-7,AU07,AT332,AT.TR.IL,16467,Europe/Vienna,+01:00,+02:00
1005288123,Tirol,Innsbruck-Land,Absam,Absam,6067,47.299303,11.510519,674,AT-7,AU07,AT332,AT.TR.IL,16467,Europe/Vienna,+01:00,+02:00
1005288128,Tirol,Innsbruck-Land,Aldrans,Aldrans,6071,47.247958,11.449789,809,AT-7,AU07,AT332,AT.TR.IL,16468,Europe/Vienna,+01:00,+02:00
1005288130,Tirol,Innsbruck-Land,Aldrans,Aldrans,6073,47.243388,11.465147,925,AT-7,AU07,AT332,AT.TR.IL,16468,Europe/Vienna,+01:00,+02:00
1005288132,Tirol,Innsbruck-Land,Aldrans,Aldrans,6074,47.247663,11.45078,817,AT-7,AU07,AT332,AT.TR.IL,16468,Europe/Vienna,+01:00,+02:00
1005288127,Tirol,Innsbruck-Land,Ampass,Ampass,6070,47.264875,11.472201,626,AT-7,AU07,AT332,AT.TR.IL,16469,Europe/Vienna,+01:00,+02:00
1005288143,Tirol,Innsbruck-Land,Axams,Axamer Lizum,6094,47.196323,11.291987,1803,AT-7,AU07,AT332,AT.TR.IL,16471,Europe/Vienna,+01:00,+02:00
1005288144,Tirol,Innsbruck-Land,Axams,Axams,6094,47.231502,11.280532,871,AT-7,AU07,AT332,AT.TR.IL,16470,Europe/Vienna,+01:00,+02:00
1005288145,Tirol,Innsbruck-Land,Axams,Bachl,6094,47.232804,11.261249,898,AT-7,AU07,AT332,AT.TR.IL,16472,Europe/Vienna,+01:00,+02:00
1005288146,Tirol,Innsbruck-Land,Axams,Kristen,6094,47.244035,11.288597,757,AT-7,AU07,AT332,AT.TR.IL,16473,Europe/Vienna,+01:00,+02:00
1005288163,Tirol,Innsbruck-Land,Baumkirchen,Baumkirchen,6121,47.300049,11.56146,610,AT-7,AU07,AT332,AT.TR.IL,16474,Europe/Vienna,+01:00,+02:00
1005288142,Tirol,Innsbruck-Land,Birgitz,Birgitz,6092,47.234117,11.299314,861,AT-7,AU07,AT332,AT.TR.IL,16475,Europe/Vienna,+01:00,+02:00
1005288139,Tirol,Innsbruck-Land,Ellbögen,Ellbögen,6083,47.189713,11.451111,1325,AT-7,AU07,AT332,AT.TR.IL,16476,Europe/Vienna,+01:00,+02:00
1005288434,Tirol,Innsbruck-Land,Flaurling,Flaurling,6403,47.287988,11.128147,701,AT-7,AU07,AT332,AT.TR.IL,16477,Europe/Vienna,+01:00,+02:00
1005288164,Tirol,Innsbruck-Land,Fritzens,Fritzens,6122,47.305808,11.59103,597,AT-7,AU07,AT332,AT.TR.IL,16478,Europe/Vienna,+01:00,+02:00
1005288216,Tirol,Innsbruck-Land,Fulpmes,Fulpmes,6166,47.150995,11.347845,920,AT-7,AU07,AT332,AT.TR.IL,16479,Europe/Vienna,+01:00,+02:00
1005288217,Tirol,Innsbruck-Land,Fulpmes,Medraz,6166,47.14008,11.343341,949,AT-7,AU07,AT332,AT.TR.IL,16480,Europe/Vienna,+01:00,+02:00
1005288218,Tirol,Innsbruck-Land,Fulpmes,Medraz,6167,47.131012,11.333417,985,AT-7,AU07,AT332,AT.TR.IL,16480,Europe/Vienna,+01:00,+02:00
1005288126,Tirol,Innsbruck-Land,Gnadenwald,Gnadenwald,6069,47.32417,11.593169,894,AT-7,AU07,AT332,AT.TR.IL,16481,Europe/Vienna,+01:00,+02:00
1005288140,Tirol,Innsbruck-Land,Götzens,Götzens,6091,47.235399,11.317247,861,AT-7,AU07,AT332,AT.TR.IL,16482,Europe/Vienna,+01:00,+02:00
1005288206,Tirol,Innsbruck-Land,Gries am Brenner,Gries am Brenner,6156,47.032478,11.481643,1287,AT-7,AU07,AT332,AT.TR.IL,16484,Europe/Vienna,+01:00,+02:00
1005288230,Tirol,Innsbruck-Land,Gries im Sellrain,Gries im Sellrain,6182,47.202089,11.175353,1200,AT-7,AU07,AT332,AT.TR.IL,16487,Europe/Vienna,+01:00,+02:00
1005288147,Tirol,Innsbruck-Land,Grinzens,Grinzens,6095,47.223707,11.253747,1023,AT-7,AU07,AT332,AT.TR.IL,16488,Europe/Vienna,+01:00,+02:00
1005288196,Tirol,Innsbruck-Land,Gschnitz,Gschnitz,6150,47.022636,11.320196,1436,AT-7,AU07,AT332,AT.TR.IL,16490,Europe/Vienna,+01:00,+02:00
1005288117,Tirol,Innsbruck-Land,Hall in Tirol,Hall in Tirol,6060,47.281938,11.506249,570,AT-7,AU07,AT332,AT.TR.IL,16549,Europe/Vienna,+01:00,+02:00
1005288124,Tirol,Innsbruck-Land,Hall in Tirol,Hall in Tirol,6067,47.281665,11.507535,,AT-7,AU07,AT332,AT.TR.IL,16549,Europe/Vienna,+01:00,+02:00
1005288118,Tirol,Innsbruck-Land,Hall in Tirol,Heiligkreuz,6060,47.284184,11.490436,571,AT-7,AU07,AT332,AT.TR.IL,16548,Europe/Vienna,+01:00,+02:00
1005288432,Tirol,Innsbruck-Land,Hatting,Hatting,6402,47.278018,11.169261,629,AT-7,AU07,AT332,AT.TR.IL,16491,Europe/Vienna,+01:00,+02:00
1005288433,Tirol,Innsbruck-Land,Hatting,Hattingerberg,6402,47.266139,11.166665,870,AT-7,AU07,AT332,AT.TR.IL,16492,Europe/Vienna,+01:00,+02:00
1005288426,Tirol,Innsbruck-Land,Inzing,Eben,6401,47.262877,11.187219,873,AT-7,AU07,AT332,AT.TR.IL,16493,Europe/Vienna,+01:00,+02:00
1005288427,Tirol,Innsbruck-Land,Inzing,Hof,6401,47.266173,11.179485,834,AT-7,AU07,AT332,AT.TR.IL,16494,Europe/Vienna,+01:00,+02:00
1005288428,Tirol,Innsbruck-Land,Inzing,Inzing,6401,47.272019,11.197558,631,AT-7,AU07,AT332,AT.TR.IL,16495,Europe/Vienna,+01:00,+02:00
1005288429,Tirol,Innsbruck-Land,Inzing,Moos,6401,47.263101,11.22237,621,AT-7,AU07,AT332,AT.TR.IL,16496,Europe/Vienna,+01:00,+02:00
1005288430,Tirol,Innsbruck-Land,Inzing,Schindeltal,6401,47.265908,11.189087,812,AT-7,AU07,AT332,AT.TR.IL,16497,Europe/Vienna,+01:00,+02:00
1005288431,Tirol,Innsbruck-Land,Inzing,Toblaten,6401,47.272045,11.177748,705,AT-7,AU07,AT332,AT.TR.IL,16498,Europe/Vienna,+01:00,+02:00
1005288223,Tirol,Innsbruck-Land,Kematen in Tirol,Afling,6175,47.252078,11.295225,594,AT-7,AU07,AT332,AT.TR.IL,16499,Europe/Vienna,+01:00,+02:00
1005288225,Tirol,Innsbruck-Land,Kematen in Tirol,Afling,6176,47.255652,11.302652,592,AT-7,AU07,AT332,AT.TR.IL,16499,Europe/Vienna,+01:00,+02:00
1005288224,Tirol,Innsbruck-Land,Kematen in Tirol,Kematen in Tirol,6175,47.25598,11.271861,606,AT-7,AU07,AT332,AT.TR.IL,16500,Europe/Vienna,+01:00,+02:00
1005288161,Tirol,Innsbruck-Land,Kolsass,Kolsass,6114,47.300985,11.634108,561,AT-7,AU07,AT332,AT.TR.IL,16502,Europe/Vienna,+01:00,+02:00
1005288162,Tirol,Innsbruck-Land,Kolsassberg,Kolsassberg,6115,47.285581,11.646901,847,AT-7,AU07,AT332,AT.TR.IL,16504,Europe/Vienna,+01:00,+02:00
1005288129,Tirol,Innsbruck-Land,Lans,Lans,6072,47.237933,11.4308,869,AT-7,AU07,AT332,AT.TR.IL,16506,Europe/Vienna,+01:00,+02:00
1005288148,Tirol,Innsbruck-Land,Leutasch,Leutasch,6100,47.349892,11.184417,1206,AT-7,AU07,AT332,AT.TR.IL,16507,Europe/Vienna,+01:00,+02:00
1005288154,Tirol,Innsbruck-Land,Leutasch,Leutasch,6105,47.377069,11.163949,1110,AT-7,AU07,AT332,AT.TR.IL,16507,Europe/Vienna,+01:00,+02:00
1005288184,Tirol,Innsbruck-Land,Matrei am Brenner,Matrei am Brenner,6143,47.13045,11.45291,994,AT-7,AU07,AT332,AT.TR.IL,16508,Europe/Vienna,+01:00,+02:00
1005288182,Tirol,Innsbruck-Land,Mieders,Mieders,6142,47.166727,11.383115,974,AT-7,AU07,AT332,AT.TR.IL,16509,Europe/Vienna,+01:00,+02:00
1005288125,Tirol,Innsbruck-Land,Mils,Mils,6068,47.293918,11.529159,645,AT-7,AU07,AT332,AT.TR.IL,16510,Europe/Vienna,+01:00,+02:00
1005288183,Tirol,Innsbruck-Land,Mühlbachl,Altstadt,6143,47.136388,11.453286,975,AT-7,AU07,AT332,AT.TR.IL,16511,Europe/Vienna,+01:00,+02:00
1005288185,Tirol,Innsbruck-Land,Mühlbachl,Matreiwald,6143,47.152936,11.446479,953,AT-7,AU07,AT332,AT.TR.IL,16512,Europe/Vienna,+01:00,+02:00
1005288186,Tirol,Innsbruck-Land,Mühlbachl,Mühlbachl,6143,47.134938,11.452384,994,AT-7,AU07,AT332,AT.TR.IL,16513,Europe/Vienna,+01:00,+02:00
1005288187,Tirol,Innsbruck-Land,Mühlbachl,Mützens,6143,47.137533,11.443818,1114,AT-7,AU07,AT332,AT.TR.IL,16514,Europe/Vienna,+01:00,+02:00
1005288188,Tirol,Innsbruck-Land,Mühlbachl,Obfeldes,6143,47.125146,11.444319,1166,AT-7,AU07,AT332,AT.TR.IL,16515,Europe/Vienna,+01:00,+02:00
1005288191,Tirol,Innsbruck-Land,Mühlbachl,Statz,6143,47.120145,11.45382,1008,AT-7,AU07,AT332,AT.TR.IL,16516,Europe/Vienna,+01:00,+02:00
1005288199,Tirol,Innsbruck-Land,Mühlbachl,Statz,6150,47.107615,11.457698,1045,AT-7,AU07,AT332,AT.TR.IL,16516,Europe/Vienna,+01:00,+02:00
1005288192,Tirol,Innsbruck-Land,Mühlbachl,Zieglstadl,6143,47.136743,11.452665,983,AT-7,AU07,AT332,AT.TR.IL,16517,Europe/Vienna,+01:00,+02:00
1005288209,Tirol,Innsbruck-Land,Mutters,Kreith,6162,47.202431,11.381164,980,AT-7,AU07,AT332,AT.TR.IL,16505,Europe/Vienna,+01:00,+02:00
1005288109,Tirol,Innsbruck-Land,Mutters,Mutters,6020,47.224625,11.387035,710,AT-7,AU07,AT332,AT.TR.IL,16518,Europe/Vienna,+01:00,+02:00
1005288210,Tirol,Innsbruck-Land,Mutters,Mutters,6162,47.225911,11.374249,847,AT-7,AU07,AT332,AT.TR.IL,16518,Europe/Vienna,+01:00,+02:00
1005288112,Tirol,Innsbruck-Land,Mutters,Raitis,6020,47.208677,11.387261,710,AT-7,AU07,AT332,AT.TR.IL,16519,Europe/Vienna,+01:00,+02:00
1005288211,Tirol,Innsbruck-Land,Mutters,Raitis,6162,47.213429,11.377422,931,AT-7,AU07,AT332,AT.TR.IL,16519,Europe/Vienna,+01:00,+02:00
1005288110,Tirol,Innsbruck-Land,Natters,Natters,6020,47.23866,11.38759,700,AT-7,AU07,AT332,AT.TR.IL,16520,Europe/Vienna,+01:00,+02:00
1005288141,Tirol,Innsbruck-Land,Natters,Natters,6091,47.232848,11.33876,884,AT-7,AU07,AT332,AT.TR.IL,16520,Europe/Vienna,+01:00,+02:00
1005288208,Tirol,Innsbruck-Land,Natters,Natters,6161,47.236221,11.373861,795,AT-7,AU07,AT332,AT.TR.IL,16520,Europe/Vienna,+01:00,+02:00
1005288193,Tirol,Innsbruck-Land,Navis,Außerweg,6145,47.12218,11.465012,1204,AT-7,AU07,AT332,AT.TR.IL,16521,Europe/Vienna,+01:00,+02:00
1005288194,Tirol,Innsbruck-Land,Navis,Oberweg,6145,47.140594,11.539547,1675,AT-7,AU07,AT332,AT.TR.IL,16522,Europe/Vienna,+01:00,+02:00
1005288195,Tirol,Innsbruck-Land,Navis,Unterweg,6145,47.130161,11.538097,1366,AT-7,AU07,AT332,AT.TR.IL,16523,Europe/Vienna,+01:00,+02:00
1005288219,Tirol,Innsbruck-Land,Neustift im Stubaital,Neustift im Stubaital,6167,47.098674,11.293076,1061,AT-7,AU07,AT332,AT.TR.IL,16524,Europe/Vienna,+01:00,+02:00
1005288438,Tirol,Innsbruck-Land,Oberhofen im Inntal,Oberhofen im Inntal,6406,47.298774,11.09606,639,AT-7,AU07,AT332,AT.TR.IL,16525,Europe/Vienna,+01:00,+02:00
